,Time,SunDist,EarthDist,Phase
157,212363687699.9999694824218750,36094114972221.1015625000000000,29102768974134.1601562500000000,0.4167758987299859
158,212363688000.0000305175781250,36093019565032.2031250000000000,29101710282061.0351562500000000,0.4167898613640019
159,212363688300.0000305175781250,36091924150899.8984375000000000,29100651641181.6328125000000000,0.4168055693272698
160,212363688600.0000000000000000,36090828729809.2968750000000000,29099593051498.1796875000000000,0.4168195319612858
161,212363688899.9999694824218750,36089733301790.1953125000000000,29098534513014.8515625000000000,0.4168352399245537
162,212363689199.9999694824218750,36088637866812.7968750000000000,29097476025733.8867187500000000,0.4168492025585697
163,212363689500.0000305175781250,36087542424906.8984375000000000,29096417589658.5585937500000000,0.4168649105218376
164,212363689800.0000000000000000,36086446976042.7031250000000000,29095359204791.3984375000000000,0.4168806184851056
165,212363690100.0000000000000000,36085351520235.0937500000000000,29094300871136.2851562500000000,0.4168945811191215
166,212363690399.9999694824218750,36084256057484.1015625000000000,29093242588695.7539062500000000,0.4169102890823895
167,212363690700.0000305175781250,36083160587774.7968750000000000,29092184357472.6250000000000000,0.4169242517164055
168,212363691000.0000305175781250,36082065111137.0000000000000000,29091126177469.8906250000000000,0.4169399596796734
169,212363691300.0000000000000000,36080969627540.8984375000000000,29090068048690.9687500000000000,0.4169539223136894
170,212363691599.9999694824218750,36079874137001.3984375000000000,29089009971138.6914062500000000,0.4169696302769573
171,212363691899.9999694824218750,36078778639518.5000000000000000,29087951944816.0468750000000000,0.4169853382402253
172,212363692200.0000305175781250,36077683135077.2968750000000000,29086893969725.7070312500000000,0.4169993008742412
173,212363692500.0000000000000000,36076587623692.6953125000000000,29085836045871.2539062500000000,0.4170150088375091
174,212363692800.0000000000000000,36075492105364.6953125000000000,29084778173255.3671875000000000,0.4170289714715251
175,212363693099.9999694824218750,36074396580078.3984375000000000,29083720351881.3281250000000000,0.4170446794347931
176,212363693400.0000305175781250,36073301047848.7031250000000000,29082662581751.8125000000000000,0.4170586420688090
177,212363693700.0000305175781250,36072205508660.7031250000000000,29081604862869.5078125000000000,0.4170743500320769
178,212363694000.0000000000000000,36071109962529.2968750000000000,29080547195238.1367187500000000,0.4170900579953449
179,212363694299.9999694824218750,36070014409454.5000000000000000,29079489578860.5312500000000000,0.4171040206293609
180,212363694599.9999694824218750,36068918849421.3984375000000000,29078432013739.6718750000000000,0.4171197285926288
181,212363694900.0000305175781250,36067823282430.0000000000000000,29077374499877.9414062500000000,0.4171336912266447
182,212363695200.0000000000000000,36066727708495.1953125000000000,29076317037279.3593750000000000,0.4171493991899127
183,212363695500.0000000000000000,36065632127602.1015625000000000,29075259625946.3164062500000000,0.4171633618239287
184,212363695799.9999694824218750,36064536539765.6015625000000000,29074202265882.0859375000000000,0.4171790697871966
185,212363696100.0000305175781250,36063440944970.7968750000000000,29073144957089.0507812500000000,0.4171947777504646
186,212363696400.0000305175781250,36062345343217.7031250000000000,29072087699571.0937500000000000,0.4172087403844805
187,212363696700.0000000000000000,36061249734521.2031250000000000,29071030493330.8867187500000000,0.4172244483477485
188,212363696999.9999694824218750,36060154118866.3984375000000000,29069973338371.4179687500000000,0.4172384109817644
189,212363697299.9999694824218750,36059058496253.2968750000000000,29068916234695.2109375000000000,0.4172541189450324
190,212363697600.0000305175781250,36057962866696.7968750000000000,29067859182306.1445312500000000,0.4172698269083003
191,212363697900.0000000000000000,36056867230182.0000000000000000,29066802181206.7539062500000000,0.4172837895423163
192,212363698200.0000000000000000,36055771586694.0000000000000000,29065745231400.0195312500000000,0.4172994975055843
193,212363698499.9999694824218750,36054675936277.5000000000000000,29064688332888.7695312500000000,0.4173134601396002
194,212363698800.0000305175781250,36053580278887.7968750000000000,29063631485676.5820312500000000,0.4173291681028681
195,212363699100.0000305175781250,36052484614539.7968750000000000,29062574689766.1328125000000000,0.4173448760661361
196,212363699400.0000000000000000,36051388943248.3984375000000000,29061517945160.4062500000000000,0.4173588387001521
197,212363699699.9999694824218750,36050293264983.7968750000000000,29060461251861.9414062500000000,0.4173745466634199
198,212363699999.9999694824218750,36049197579775.7968750000000000,29059404609874.7500000000000000,0.4173885092974359
199,212363700300.0000305175781250,36048101887609.5000000000000000,29058348019201.3750000000000000,0.4174042172607039
200,212363700600.0000000000000000,36047006188484.8984375000000000,29057291479844.6406250000000000,0.4174181798947199
201,212363700900.0000000000000000,36045910482387.1015625000000000,29056234991807.3789062500000000,0.4174338878579878
202,212363701199.9999694824218750,36044814769345.9062500000000000,29055178555093.1718750000000000,0.4174495958212557
203,212363701500.0000305175781250,36043719049331.5000000000000000,29054122169704.8398437500000000,0.4174635584552717
204,212363701800.0000305175781250,36042623322373.7031250000000000,29053065835645.2226562500000000,0.4174792664185396
205,212363702100.0000000000000000,36041527588442.6953125000000000,29052009552917.1484375000000000,0.4174932290525556
206,212363702399.9999694824218750,36040431847568.2968750000000000,29050953321524.0468750000000000,0.4175089370158236
207,212363702699.9999694824218750,36039336099720.6953125000000000,29049897141468.8906250000000000,0.4175246449790915
208,212363703000.0000305175781250,36038240344914.7968750000000000,29048841012754.6679687500000000,0.4175386076131075
209,212363703300.0000000000000000,36037144583135.7031250000000000,29047784935383.6093750000000000,0.4175543155763754
210,212363703600.0000000000000000,36036048814413.2031250000000000,29046728909359.8867187500000000,0.4175700235396433
211,212363703899.9999694824218750,36034953038717.5000000000000000,29045672934686.0351562500000000,0.4175839861736593
212,212363704200.0000305175781250,36033857256063.5000000000000000,29044617011364.8867187500000000,0.4175996941369273
213,212363704500.0000305175781250,36032761466451.2031250000000000,29043561139399.2656250000000000,0.4176136567709432
214,212363704800.0000000000000000,36031665669865.6953125000000000,29042505318792.9023437500000000,0.4176293647342111
215,212363705099.9999694824218750,36030569866321.8984375000000000,29041449549548.3320312500000000,0.4176450726974791
216,212363705399.9999694824218750,36029474055804.8984375000000000,29040393831668.6796875000000000,0.4176590353314951
217,212363705700.0000305175781250,36028378238344.5000000000000000,29039338165156.4765625000000000,0.4176747432947630
218,212363706000.0000000000000000,36027282413896.0000000000000000,29038282550015.4531250000000000,0.4176887059287789
219,212363706300.0000000000000000,36026186582504.1015625000000000,29037226986248.2851562500000000,0.4177044138920469
220,212363706599.9999694824218750,36025090744124.1015625000000000,29036171473858.1132812500000000,0.4177201218553148
221,212363706900.0000305175781250,36023994898800.7031250000000000,29035116012847.3046875000000000,0.4177340844893308
222,212363707200.0000305175781250,36022899046504.1015625000000000,29034060603219.8945312500000000,0.4177497924525988
223,212363707500.0000000000000000,36021803187234.2968750000000000,29033005244978.2656250000000000,0.4177655004158667
224,212363707799.9999694824218750,36020707321006.2031250000000000,29031949938125.5429687500000000,0.4177794630498827
225,212363708099.9999694824218750,36019611447804.8984375000000000,29030894682664.4062500000000000,0.4177951710131506
226,212363708400.0000305175781250,36018515567630.3984375000000000,29029839478598.4414062500000000,0.4178091336471666
227,212363708700.0000000000000000,36017419680497.6015625000000000,29028784325930.4726562500000000,0.4178248416104345
228,212363709000.0000000000000000,36016323786391.6015625000000000,29027729224663.4804687500000000,0.4178405495737025
229,212363709299.9999694824218750,36015227885327.2968750000000000,29026674174799.8476562500000000,0.4178545122077184
230,212363709600.0000305175781250,36014131977289.8046875000000000,29025619176343.5976562500000000,0.4178702201709864
231,212363709900.0000305175781250,36013036062279.1015625000000000,29024564229297.4179687500000000,0.4178859281342543
232,212363710200.0000000000000000,36011940140295.2031250000000000,29023509333663.9843750000000000,0.4178998907682703
233,212363710499.9999694824218750,36010844211338.1015625000000000,29022454489446.1289062500000000,0.4179155987315382
234,212363710799.9999694824218750,36009748275422.7031250000000000,29021399696647.7265625000000000,0.4179295613655541
