,Theta,Phi,Psi
5852,2.90823190626868,0.15827046594931357,3.1455097349296244
5853,2.7265878877383676,0.15945306405876175,2.9234553546584454
5854,3.3217732409965492,0.22680083627334263,3.2567085426189966
5855,3.008270013529294,0.1877864917449608,3.1477729038720965
5856,3.597950909710547,0.19726613697928005,3.3082513099799664
5857,3.017012675335404,0.18178639424421456,3.125713792249403
5858,3.2805759525518305,0.2182941316322245,3.2241540321563122
5859,3.0347579411791905,0.19252654855407506,3.1451457499004705
5860,3.3942176264652106,0.2502140114513626,3.336328543025463
5861,3.1392317681650206,0.17702821263227572,3.1514057529336688
5862,2.90823190626868,0.15827046594931357,3.1455097349296244
5863,2.9086245781808313,0.17878783656289715,3.0222628841863037
5864,3.3007322771587044,0.2235207534408566,3.241050581361499
5865,3.006249053957595,0.18917347831085862,3.1528721029221973
5866,3.597950909710547,0.19726613697928005,3.3082513099799664
5867,3.017012675335404,0.18178639424421456,3.125713792249403
5868,3.2090856540510213,0.21080024542097867,3.2011763599712424
5869,3.0347579411791905,0.19252654855407506,3.1451457499004705
5870,3.4931344975994416,0.26577696932601225,3.3831027879782116
5871,3.1392317681650206,0.17702821263227572,3.1514057529336688
5872,2.90823190626868,0.15827046594931357,3.1455097349296244
5873,2.863091732286383,0.1720903827473685,2.9928137326896227
5874,3.3007322771587044,0.2235207534408566,3.241050581361499
5875,3.0231846011910855,0.18762676059052313,3.152685361061501
5876,3.4520919419883165,0.19527123561463544,3.269949164183744
5877,3.017012675335404,0.18178639424421456,3.125713792249403
5878,3.280147064100051,0.21837692815446585,3.218099186599646
5879,3.0347579411791905,0.19252654855407506,3.1451457499004705
5880,3.4931344975994416,0.26577696932601225,3.3831027879782116
5881,3.193231038078851,0.19287319550129212,3.1769629268523163
5882,2.90823190626868,0.15827046594931357,3.1455097349296244
5883,2.863091732286383,0.1720903827473685,2.9928137326896227
5884,3.320195328386878,0.22838417335167036,3.262750826616925
5885,2.897871734065137,0.16678788649355814,3.091244197602606
5886,3.4520919419883165,0.19527123561463544,3.269949164183744
5887,3.017012675335404,0.18178639424421456,3.125713792249403
5888,3.280147064100051,0.21837692815446585,3.218099186599646
5889,3.047446744603067,0.19596195770564873,3.1451092472590383
5890,3.4931344975994416,0.26577696932601225,3.3831027879782116
5891,3.38645379795428,0.21633303855691838,3.198287456901208
5892,2.90823190626868,0.15827046594931357,3.1455097349296244
5893,2.863091732286383,0.1720903827473685,2.9928137326896227
5894,3.320195328386878,0.22838417335167036,3.262750826616925
5895,2.9125832474635436,0.16965731460176406,3.096542117334495
5896,3.2010637923691534,0.18237000552125038,3.189006649913612
5897,2.7042970077626105,0.17209408873927662,3.022043808227756
5898,3.2439130645056227,0.20932278998208761,3.1777002445958393
5899,3.1293290196768018,0.20569548131628557,3.180426608132033
5900,3.4931344975994416,0.26577696932601225,3.3831027879782116
5901,3.248771398268085,0.20277147480373536,3.1687254963743836
5902,2.90823190626868,0.15827046594931357,3.1455097349296244
5903,2.863091732286383,0.1720903827473685,2.9928137326896227
5904,3.2901951894010417,0.22088774992039995,3.2293023006865633
5905,2.9125832474635436,0.16965731460176406,3.096542117334495
5906,3.2010637923691534,0.18237000552125038,3.189006649913612
5907,2.8549152749554016,0.18585985935521337,3.0809088396734863
5908,3.2439130645056227,0.20932278998208761,3.1777002445958393
5909,3.135334860842211,0.2059439500932085,3.1808437963217737
5910,3.4931344975994416,0.26577696932601225,3.3831027879782116
5911,3.248771398268085,0.20277147480373536,3.1687254963743836
5912,2.975754523910134,0.17244482333505992,3.1560153151920303
5913,2.863091732286383,0.1720903827473685,2.9928137326896227
5914,3.310462192169142,0.22595206093923012,3.2518989082536
5915,2.893009324111968,0.17515685542678108,3.0912357997137865
5916,3.231058169023281,0.19519666790403353,3.176255631563948
5917,2.9212857008825184,0.19417069118138747,3.112334939593338
5918,3.2495088505561194,0.21284261675598598,3.1762237148439
5919,2.939874950733225,0.17325818029538123,3.0703531186726924
5920,3.4931344975994416,0.26577696932601225,3.3831027879782116
5921,3.338995922652115,0.212793594174035,3.172925859647568
5922,2.975754523910134,0.17244482333505992,3.1560153151920303
5923,2.872701813867642,0.17212061635790069,3.006734748665123
5924,3.2369043085041795,0.21419290651234277,3.2308268060801186
5925,2.893009324111968,0.17515685542678108,3.0912357997137865
5926,3.217293479217844,0.18203232967417243,3.1762794422698177
5927,2.9279313985617668,0.18669442257568553,3.0973263463416663
5928,3.2257945669950865,0.20774230447675626,3.1467818016105453
5929,2.9504278524250966,0.17405326287040734,3.0741911791695387
5930,3.5453019721555266,0.2736518210844533,3.4147487193248534
5931,3.3066502157601536,0.2107399113452593,3.166977110594171
5932,2.9681195554757065,0.17292970288539158,3.1313486432973403
5933,2.872701813867642,0.17212061635790069,3.006734748665123
5934,3.2369043085041795,0.21419290651234277,3.2308268060801186
5935,2.9219300514455355,0.17420895825769006,3.113877242462329
5936,3.217293479217844,0.18203232967417243,3.1762794422698177
5937,2.9279313985617668,0.18669442257568553,3.0973263463416663
5938,3.2257945669950865,0.20774230447675626,3.1467818016105453
5939,2.9652309139451236,0.16573515789534968,3.0589678330810535
5940,3.5453019721555266,0.2736518210844533,3.4147487193248534
5941,3.3066502157601536,0.2107399113452593,3.166977110594171
5942,2.9681195554757065,0.17292970288539158,3.1313486432973403
5943,2.872701813867642,0.17212061635790069,3.006734748665123
5944,3.2369043085041795,0.21419290651234277,3.2308268060801186
5945,2.9219300514455355,0.17420895825769006,3.113877242462329
5946,3.367475271020708,0.17961265718663308,3.2172568826724746
5947,2.933775812669032,0.19885339661644613,3.0812082500372773
5948,3.2247609366289107,0.20461627974134466,3.150368361109153
5949,3.0750426908408617,0.18532202796275438,3.128434109788549
5950,3.5453019721555266,0.2736518210844533,3.4147487193248534
5951,3.3758183933980836,0.21591226654318424,3.1810057715728863
5952,2.9681195554757065,0.17292970288539158,3.1313486432973403
5953,2.872701813867642,0.17212061635790069,3.006734748665123
5954,3.2369043085041795,0.21419290651234277,3.2308268060801186
5955,2.9219300514455355,0.17420895825769006,3.113877242462329
5956,3.367475271020708,0.17961265718663308,3.2172568826724746
5957,2.9306490798434943,0.19234840525882746,3.0898313523491856
5958,3.2247609366289107,0.20461627974134466,3.150368361109153
5959,3.077888665110399,0.18568878983484832,3.128851055061661
5960,3.3076690258314003,0.2422188440489349,3.289131363265771
5961,3.3758183933980836,0.21591226654318424,3.1810057715728863
5962,2.9681195554757065,0.17292970288539158,3.1313486432973403
5963,2.872701813867642,0.17212061635790069,3.006734748665123
5964,3.314469777458172,0.2231531881245115,3.278552469078681
5965,2.9219300514455355,0.17420895825769006,3.113877242462329
5966,3.367475271020708,0.17961265718663308,3.2172568826724746
5967,2.9396900445452867,0.19193948432994434,3.0922272824535693
5968,3.2247609366289107,0.20461627974134466,3.150368361109153
5969,3.077888665110399,0.18568878983484832,3.128851055061661
5970,3.3076690258314003,0.2422188440489349,3.289131363265771
5971,3.3758183933980836,0.21591226654318424,3.1810057715728863
5972,2.9681195554757065,0.17292970288539158,3.1313486432973403
5973,2.9886996303393913,0.18221715463125374,3.0469144186542643
5974,3.314469777458172,0.2231531881245115,3.278552469078681
5975,2.8983370830772155,0.1732081061693737,3.062528472093277
5976,3.3703658475923617,0.19218909986842456,3.204697242803707
5977,2.948626349684883,0.19316050977846874,3.097009063584708
5978,3.1649167761887536,0.17747424917435406,3.0502073823180855
5979,3.077888665110399,0.18568878983484832,3.128851055061661
5980,3.3076690258314003,0.2422188440489349,3.289131363265771
5981,3.3758183933980836,0.21591226654318424,3.1810057715728863
5982,2.9681195554757065,0.17292970288539158,3.1313486432973403
5983,2.9886996303393913,0.18221715463125374,3.0469144186542643
5984,3.314469777458172,0.2231531881245115,3.278552469078681
5985,2.8983370830772155,0.1732081061693737,3.062528472093277
5986,3.185876969465908,0.18335584369570807,3.171056159963963
5987,2.948626349684883,0.19316050977846874,3.097009063584708
5988,3.1649167761887536,0.17747424917435406,3.0502073823180855
5989,3.128794862632975,0.18767028619092238,3.17561781969814
5990,3.3076690258314003,0.2422188440489349,3.289131363265771
5991,3.2164018604361493,0.20742192540598084,3.1496604687641074
5992,2.9681195554757065,0.17292970288539158,3.1313486432973403
5993,2.9886996303393913,0.18221715463125374,3.0469144186542643
5994,3.4324815594035636,0.24570551022854284,3.3439759615776974
5995,2.8983370830772155,0.1732081061693737,3.062528472093277
5996,3.185876969465908,0.18335584369570807,3.171056159963963
5997,2.981311133590351,0.19584008288561258,3.11322831621458
5998,3.1649167761887536,0.17747424917435406,3.0502073823180855
5999,3.128794862632975,0.18767028619092238,3.17561781969814
6000,3.289096959136762,0.2332428270488936,3.271126079373336
6001,3.305083678932299,0.21723827593593217,3.1896763551397727
6002,2.9681195554757065,0.17292970288539158,3.1313486432973403
6003,2.9886996303393913,0.18221715463125374,3.0469144186542643
6004,3.4324815594035636,0.24570551022854284,3.3439759615776974
6005,2.8983370830772155,0.1732081061693737,3.062528472093277
6006,3.1458784450382127,0.18144072980706316,3.163762529651911
6007,2.980058483015963,0.1936645508592457,3.1149489926894534
6008,3.1649167761887536,0.17747424917435406,3.0502073823180855
6009,3.128794862632975,0.18767028619092238,3.17561781969814
6010,3.2854810001916785,0.23262861806991855,3.2684271866654186
6011,3.305083678932299,0.21723827593593217,3.1896763551397727
6012,2.9681195554757065,0.17292970288539158,3.1313486432973403
6013,2.945980930768507,0.18242817453789656,3.015156962290323
6014,3.4324815594035636,0.24570551022854284,3.3439759615776974
6015,2.8983370830772155,0.1732081061693737,3.062528472093277
6016,3.1458784450382127,0.18144072980706316,3.163762529651911
6017,2.981048056502618,0.1923536092244764,3.1071577575535163
6018,3.138962821114727,0.16581848309045202,3.004034846553784
6019,3.183805176913346,0.2033092569207458,3.208393057799781
6020,3.2854810001916785,0.23262861806991855,3.2684271866654186
6021,3.324802319421684,0.21983114788211672,3.1930896062852985
6022,2.9681195554757065,0.17292970288539158,3.1313486432973403
6023,2.945980930768507,0.18242817453789656,3.015156962290323
6024,3.5054155785521735,0.25519176808987964,3.393271049351247
6025,2.8983370830772155,0.1732081061693737,3.062528472093277
6026,3.0792231955207163,0.18176999040421912,3.1142104318763915
6027,2.981048056502618,0.1923536092244764,3.1071577575535163
6028,3.138962821114727,0.16581848309045202,3.004034846553784
6029,3.1352928205108306,0.1893201762159933,3.1797491091998094
6030,3.2854810001916785,0.23262861806991855,3.2684271866654186
6031,3.3603606967036583,0.2082583603433549,3.1249616248460796
6032,2.9681195554757065,0.17292970288539158,3.1313486432973403
6033,2.945980930768507,0.18242817453789656,3.015156962290323
6034,3.3372430112468283,0.2252617125144157,3.296253149016476
6035,2.9324075306185167,0.18109455497388458,3.080912244718686
6036,3.0792231955207163,0.18176999040421912,3.1142104318763915
6037,2.981048056502618,0.1923536092244764,3.1071577575535163
6038,3.0525025383675675,0.17326000320569562,3.00901780775083
6039,3.1352928205108306,0.1893201762159933,3.1797491091998094
6040,3.2525764919792,0.23731167422268912,3.250738546134722
6041,3.402027822547923,0.2121841768531389,3.126555049090654
6042,2.9681195554757065,0.17292970288539158,3.1313486432973403
6043,2.98909366787932,0.1822152081823748,3.0472073496213987
6044,3.376252332198835,0.2197098033559492,3.317223584168123
6045,2.9324075306185167,0.18109455497388458,3.080912244718686
6046,3.1483134509767807,0.18208784481339935,3.1298802873954346
6047,3.0965219182548287,0.20763024370145255,3.1683285478643906
6048,3.0525025383675675,0.17326000320569562,3.00901780775083
6049,3.108718248867597,0.18574171543959087,3.148686617231279
6050,3.2525764919792,0.23731167422268912,3.250738546134722
6051,3.402027822547923,0.2121841768531389,3.126555049090654
6052,3.139700918436314,0.19259632574919938,3.209491535791532
6053,2.98909366787932,0.1822152081823748,3.0472073496213987
6054,3.365659365601207,0.21796140418840942,3.308517209571727
6055,2.9324075306185167,0.18109455497388458,3.080912244718686
6056,3.1483134509767807,0.18208784481339935,3.1298802873954346
6057,3.092855711667368,0.21420991664172634,3.174232895472201
6058,3.0525025383675675,0.17326000320569562,3.00901780775083
6059,3.1174476247563456,0.18767992020220445,3.1703748877706723
6060,3.2525764919792,0.23731167422268912,3.250738546134722
6061,3.2895373872715283,0.20473712833782143,3.1156220059081634
6062,3.139700918436314,0.19259632574919938,3.209491535791532
6063,2.8607788542434935,0.17675216269894095,2.924077373046159
6064,3.365659365601207,0.21796140418840942,3.308517209571727
6065,2.9324075306185167,0.18109455497388458,3.080912244718686
6066,3.149011816243372,0.1812357425942538,3.1234248423276174
6067,2.989443336553608,0.1992525165082843,3.124698758278603
6068,3.0097084395993785,0.17605173109227812,3.034636338397122
6069,3.1174476247563456,0.18767992020220445,3.1703748877706723
6070,3.2525764919792,0.23731167422268912,3.250738546134722
6071,3.301004122114051,0.19463121295554728,3.0737034991359917
6072,3.1848722088349426,0.19510267596740732,3.2375102418267017
6073,2.8607788542434935,0.17675216269894095,2.924077373046159
6074,3.365659365601207,0.21796140418840942,3.308517209571727
6075,2.9324075306185167,0.18109455497388458,3.080912244718686
6076,3.149011816243372,0.1812357425942538,3.1234248423276174
6077,2.989443336553608,0.1992525165082843,3.124698758278603
6078,3.0363934447245042,0.178787223538222,3.042359281182605
6079,3.1174476247563456,0.18767992020220445,3.1703748877706723
6080,3.3850422470884274,0.28596528842694546,3.329518402040547
6081,3.301004122114051,0.19463121295554728,3.0737034991359917
6082,3.2056101659257887,0.19501848567523178,3.208258874952663
6083,2.8873308141560288,0.1813954681522951,2.96547878299743
6084,3.365659365601207,0.21796140418840942,3.308517209571727
6085,2.9324075306185167,0.18109455497388458,3.080912244718686
6086,3.189408991584342,0.18126207439576722,3.1313535352196062
6087,2.989443336553608,0.1992525165082843,3.124698758278603
6088,3.050031479851748,0.17284247931315838,3.018441366512278
6089,3.1174476247563456,0.18767992020220445,3.1703748877706723
6090,3.3850422470884274,0.28596528842694546,3.329518402040547
6091,3.301004122114051,0.19463121295554728,3.0737034991359917
6092,3.1702494262596224,0.19207509157868344,3.19306414723169
6093,2.8517695989872403,0.1804242972457379,2.9338150620807375
6094,3.365659365601207,0.21796140418840942,3.308517209571727
6095,2.9484987958049436,0.1862173821086055,3.0932655443649386
6096,3.189408991584342,0.18126207439576722,3.1313535352196062
6097,2.989443336553608,0.1992525165082843,3.124698758278603
6098,3.050031479851748,0.17284247931315838,3.018441366512278
6099,3.1174476247563456,0.18767992020220445,3.1703748877706723
6100,3.3850422470884274,0.28596528842694546,3.329518402040547
6101,3.301004122114051,0.19463121295554728,3.0737034991359917
6102,3.1702494262596224,0.19207509157868344,3.19306414723169
6103,2.7464577781916164,0.17273178936495276,2.857027065954033
6104,3.365659365601207,0.21796140418840942,3.308517209571727
6105,2.99442159946066,0.1874304674618018,3.113933046573016
6106,3.310090005740205,0.17877977364338524,3.150433248091989
6107,2.9298001193710146,0.2016201619486785,3.1021467980668014
6108,3.1501268555285495,0.1690146889635183,3.0611661792563036
6109,3.0906158895576383,0.18177459462292758,3.1099050994732047
6110,3.3850422470884274,0.28596528842694546,3.329518402040547
6111,3.359622441929024,0.19821332092804744,3.06361701777439
6112,3.1702494262596224,0.19207509157868344,3.19306414723169
6113,2.7464577781916164,0.17273178936495276,2.857027065954033
6114,3.27010930939126,0.2053037132170003,3.2520638549810097
6115,2.99442159946066,0.1874304674618018,3.113933046573016
6116,3.310090005740205,0.17877977364338524,3.150433248091989
6117,2.9298001193710146,0.2016201619486785,3.1021467980668014
6118,3.247069733594899,0.15754893235041081,3.0283132614203323
6119,3.029054416986317,0.1826146280300322,3.0985371415884293
6120,3.3850422470884274,0.28596528842694546,3.329518402040547
6121,3.359622441929024,0.19821332092804744,3.06361701777439
6122,3.218805216347591,0.19850736603444807,3.221752118165434
6123,2.7464577781916164,0.17273178936495276,2.857027065954033
6124,3.27010930939126,0.2053037132170003,3.2520638549810097
6125,3.1017860556789665,0.17473211613933326,3.0775483659342826
6126,3.310090005740205,0.17877977364338524,3.150433248091989
6127,2.9298001193710146,0.2016201619486785,3.1021467980668014
6128,3.1708200661364776,0.1665672341209677,3.0541534686639955
6129,3.029054416986317,0.1826146280300322,3.0985371415884293
6130,3.3850422470884274,0.28596528842694546,3.329518402040547
6131,3.349750053866113,0.16413274985362353,2.960347868562616
6132,3.218805216347591,0.19850736603444807,3.221752118165434
6133,2.7464577781916164,0.17273178936495276,2.857027065954033
6134,3.305106676955421,0.2298653650157627,3.2756489586707853
6135,3.1017860556789665,0.17473211613933326,3.0775483659342826
6136,3.310090005740205,0.17877977364338524,3.150433248091989
6137,2.9298001193710146,0.2016201619486785,3.1021467980668014
6138,3.2043375861589767,0.1796436830004374,3.1209629750978314
6139,3.029054416986317,0.1826146280300322,3.0985371415884293
6140,3.3850422470884274,0.28596528842694546,3.329518402040547
6141,3.364743488184117,0.15859545982188072,2.8884863155020013
6142,3.218805216347591,0.19850736603444807,3.221752118165434
6143,2.8505436372461332,0.1763718317827937,2.9459799416851182
6144,3.305106676955421,0.2298653650157627,3.2756489586707853
6145,3.0645534457352057,0.1671674181821585,3.031666289626682
6146,3.5441627051952214,0.16472125791932912,3.1801541008141223
6147,2.902344512411385,0.20591253395014292,3.106073659175051
6148,3.4471762430865214,0.16020466546222598,3.137606587396678
6149,3.082178818794962,0.18171420114792738,3.1053339093321353
6150,3.3850422470884274,0.28596528842694546,3.329518402040547
6151,3.364743488184117,0.15859545982188072,2.8884863155020013
6152,3.218805216347591,0.19850736603444807,3.221752118165434
6153,2.8669233389360467,0.17735638588336977,2.9582458587437133
6154,3.3183114467901236,0.23141931844417635,3.285225635854466
6155,3.0645534457352057,0.1671674181821585,3.031666289626682
6156,3.5441627051952214,0.16472125791932912,3.1801541008141223
6157,2.902344512411385,0.20591253395014292,3.106073659175051
6158,3.336360770997239,0.16222122259118296,3.1069240870544883
6159,3.082178818794962,0.18171420114792738,3.1053339093321353
6160,3.3696829738289447,0.24692335556010453,3.2592886722871985
6161,3.364743488184117,0.15859545982188072,2.8884863155020013
6162,3.2787856623521563,0.20211268163702353,3.2666683925736906
6163,2.8669233389360467,0.17735638588336977,2.9582458587437133
6164,3.3183114467901236,0.23141931844417635,3.285225635854466
6165,3.1354834976616326,0.1815785599130394,3.119074023328567
6166,3.5441627051952214,0.16472125791932912,3.1801541008141223
6167,2.897250042333106,0.20643384872584133,3.1084709227284617
6168,3.336360770997239,0.16222122259118296,3.1069240870544883
6169,3.130759446740917,0.17773945450544232,3.068051851742944
6170,3.3789164742730757,0.24971004581144873,3.254626771455697
6171,3.1552513663165067,0.16649041187386002,2.9178424489495836
6172,3.286720097210125,0.2079957173302795,3.270393587153595
6173,2.8669233389360467,0.17735638588336977,2.9582458587437133
6174,3.244512291979288,0.21029702389119975,3.199770712898186
6175,3.2216533833359606,0.17327488515538272,3.1138620916734685
6176,3.2680588226698966,0.16987247632286898,3.0896842754428633
6177,2.897250042333106,0.20643384872584133,3.1084709227284617
6178,3.336360770997239,0.16222122259118296,3.1069240870544883
6179,3.130759446740917,0.17773945450544232,3.068051851742944
6180,3.550755436168984,0.27399392181151716,3.3541003480548515
6181,3.1552513663165067,0.16649041187386002,2.9178424489495836
6182,3.286720097210125,0.2079957173302795,3.270393587153595
6183,2.8669233389360467,0.17735638588336977,2.9582458587437133
6184,3.4263813569678554,0.22616317406939318,3.3161032990147707
6185,3.2216533833359606,0.17327488515538272,3.1138620916734685
6186,3.2680588226698966,0.16987247632286898,3.0896842754428633
6187,3.0254162153509867,0.21794917176982112,3.147361396619498
6188,3.3632738465965586,0.13740422589373358,3.018297832035921
6189,3.130759446740917,0.17773945450544232,3.068051851742944
6190,3.550755436168984,0.27399392181151716,3.3541003480548515
6191,3.1552513663165067,0.16649041187386002,2.9178424489495836
6192,3.214748438740282,0.19403326328785475,3.1770183015840727
6193,2.8669233389360467,0.17735638588336977,2.9582458587437133
6194,3.4263813569678554,0.22616317406939318,3.3161032990147707
6195,3.2216533833359606,0.17327488515538272,3.1138620916734685
6196,3.338303362455221,0.19484753230547391,3.1901418646292456
6197,3.025659343893539,0.2179009987921899,3.147303603989567
6198,3.3632738465965586,0.13740422589373358,3.018297832035921
6199,3.130759446740917,0.17773945450544232,3.068051851742944
6200,3.579699883114258,0.2770858866122885,3.365499437621706
6201,3.22694701201373,0.18597828607594624,2.996925811551978
6202,3.214748438740282,0.19403326328785475,3.1770183015840727
6203,2.5999625042028773,0.1988445516364335,2.9259470604750777
6204,3.4263813569678554,0.22616317406939318,3.3161032990147707
6205,3.2216533833359606,0.17327488515538272,3.1138620916734685
6206,3.2660803165496493,0.16916902946043505,3.0868547892559235
6207,3.1054845570992544,0.20782507623877464,3.1598478602976705
6208,3.3632738465965586,0.13740422589373358,3.018297832035921
6209,3.1664880162995295,0.1759845225204462,3.086058931259662
6210,3.579699883114258,0.2770858866122885,3.365499437621706
6211,3.2317367042237994,0.19747236398249346,2.8911214901562383
6212,3.215352149082799,0.19221832510858325,3.171496453205873
6213,2.5999625042028773,0.1988445516364335,2.9259470604750777
6214,3.2949645520615687,0.20621159823612237,3.2297362719670852
6215,3.2216533833359606,0.17327488515538272,3.1138620916734685
6216,3.362573654988101,0.1625656105534219,3.0876258829528194
6217,3.1054845570992544,0.20782507623877464,3.1598478602976705
6218,3.3006857703085646,0.14967475647432174,3.0398493677393423
6219,3.183980724374916,0.17512530779998736,3.0948751976024687
6220,3.579699883114258,0.2770858866122885,3.365499437621706
6221,3.3552607463448068,0.22573450411491375,3.0595217264997747
6222,3.2124362666223205,0.19170580773502574,3.1693633626361466
6223,2.6911886785519754,0.19450473966144238,2.9452876384783298
6224,3.041917359566607,0.2035292889324671,3.119127954602903
6225,3.197818320377811,0.1803637575006259,3.1232972708505686
6226,3.362573654988101,0.1625656105534219,3.0876258829528194
6227,3.1225301452682226,0.20482427138491177,3.1550593799899556
6228,3.2337152896503354,0.1696252209259914,3.0810189721325125
6229,3.162717925649888,0.17616970353242417,3.0841588181862307
6230,3.53265373979187,0.25227203815518534,3.30529077839488
6231,3.3552607463448068,0.22573450411491375,3.0595217264997747
6232,3.226199396487839,0.202384606774659,3.2127356389488972
6233,2.6911886785519754,0.19450473966144238,2.9452876384783298
6234,3.041917359566607,0.2035292889324671,3.119127954602903
6235,3.1969946256866226,0.1806101648087334,3.1242673920310553
6236,3.362573654988101,0.1625656105534219,3.0876258829528194
6237,3.1225301452682226,0.20482427138491177,3.1550593799899556
6238,3.1945495863633284,0.1765485316582003,3.0888009388062585
6239,3.162717925649888,0.17616970353242417,3.0841588181862307
6240,3.535381446670385,0.2526800960651054,3.3090698787998822
6241,3.3985661220956005,0.23356935226412978,3.008112175490029
6242,3.226199396487839,0.202384606774659,3.2127356389488972
6243,2.8145201545505305,0.1897090942540874,2.9816102794861727
6244,3.041917359566607,0.2035292889324671,3.119127954602903
6245,3.1969946256866226,0.1806101648087334,3.1242673920310553
6246,3.362573654988101,0.1625656105534219,3.0876258829528194
6247,3.0984159052584346,0.22201813280271931,3.1976024900579065
6248,3.173361817579834,0.1592527316617068,3.0058336236614385
6249,3.162717925649888,0.17616970353242417,3.0841588181862307
6250,3.4282646794220253,0.2352551187199256,3.275694680135946
6251,3.3985661220956005,0.23356935226412978,3.008112175490029
6252,3.139552813701675,0.1867084278474821,3.3155972777255522
6253,2.8145201545505305,0.1897090942540874,2.9816102794861727
6254,3.041917359566607,0.2035292889324671,3.119127954602903
6255,3.1837009072900107,0.17888799663924645,3.108711866399609
6256,3.2605367508296377,0.1855304916554855,3.1301068343174445
6257,3.0984159052584346,0.22201813280271931,3.1976024900579065
6258,3.173361817579834,0.1592527316617068,3.0058336236614385
6259,3.162717925649888,0.17616970353242417,3.0841588181862307
6260,3.4282646794220253,0.2352551187199256,3.275694680135946
6261,3.40503013243172,0.23393626610693966,3.066352582819747
6262,3.139552813701675,0.1867084278474821,3.3155972777255522
6263,2.8145201545505305,0.1897090942540874,2.9816102794861727
6264,2.9943997365071016,0.18797940347833994,3.053127611587702
6265,3.1837009072900107,0.17888799663924645,3.108711866399609
6266,3.458327915316704,0.18367744250708798,3.195959331169411
6267,3.0681416859809514,0.2480038908699067,3.1107656272348483
6268,3.175472362552571,0.1632609287997892,3.0268344239351177
6269,3.144432109504875,0.1738008215102161,3.062761834043092
6270,3.4282646794220253,0.2352551187199256,3.275694680135946
6271,3.40503013243172,0.23393626610693966,3.066352582819747
6272,3.139552813701675,0.1867084278474821,3.3155972777255522
6273,2.8590745129306283,0.18929777322927666,3.027392067853879
6274,2.9943997365071016,0.18797940347833994,3.053127611587702
6275,3.1890242436110587,0.18899769895911853,3.1616812768182694
6276,3.458327915316704,0.18367744250708798,3.195959331169411
6277,3.0681416859809514,0.2480038908699067,3.1107656272348483
6278,3.175472362552571,0.1632609287997892,3.0268344239351177
6279,3.144432109504875,0.1738008215102161,3.062761834043092
6280,3.3684395305778247,0.22873632353439594,3.2450051574603904
6281,3.40503013243172,0.23393626610693966,3.066352582819747
6282,3.1114234467256843,0.21085316030520343,3.234912588254127
6283,2.8590745129306283,0.18929777322927666,3.027392067853879
6284,2.9943997365071016,0.18797940347833994,3.053127611587702
6285,3.1890242436110587,0.18899769895911853,3.1616812768182694
6286,3.434538189900348,0.2061107136202546,3.13810872672684
6287,3.0386645467718916,0.26239251539316555,3.0983498766078412
6288,3.173134330233242,0.16405482083930872,3.0295405695922795
6289,3.144432109504875,0.1738008215102161,3.062761834043092
6290,3.3684395305778247,0.22873632353439594,3.2450051574603904
6291,3.418998798626329,0.23285129562120482,3.0651326005573525
6292,3.153958323639636,0.21381273441194848,3.236582857999506
6293,2.8590745129306283,0.18929777322927666,3.027392067853879
6294,3.0053540358057114,0.1865131118480592,3.051682007173916
6295,3.2902835740892162,0.21006401917325906,3.1169930519631506
6296,3.434538189900348,0.2061107136202546,3.13810872672684
6297,3.0386645467718916,0.26239251539316555,3.0983498766078412
6298,3.2664805875514267,0.09579074318843847,2.9817745130610236
6299,3.144432109504875,0.1738008215102161,3.062761834043092
6300,3.3684395305778247,0.22873632353439594,3.2450051574603904
6301,3.418998798626329,0.23285129562120482,3.0651326005573525
6302,3.153958323639636,0.21381273441194848,3.236582857999506
6303,2.8590745129306283,0.18929777322927666,3.027392067853879
6304,3.0053540358057114,0.1865131118480592,3.051682007173916
6305,3.2902835740892162,0.21006401917325906,3.1169930519631506
6306,3.434538189900348,0.2061107136202546,3.13810872672684
6307,2.8321573457681155,0.2917518767785907,3.0776097010601124
6308,3.191881534673419,0.1503449983310673,3.019947469099347
6309,3.144432109504875,0.1738008215102161,3.062761834043092
6310,3.3684395305778247,0.22873632353439594,3.2450051574603904
6311,3.418998798626329,0.23285129562120482,3.0651326005573525
6312,3.153958323639636,0.21381273441194848,3.236582857999506
6313,2.9038704322147164,0.1868650354760491,3.03294447371351
6314,3.0053540358057114,0.1865131118480592,3.051682007173916
6315,3.2902835740892162,0.21006401917325906,3.1169930519631506
6316,3.2116569976968865,0.19959894172438206,3.095227373977815
6317,2.8321573457681155,0.2917518767785907,3.0776097010601124
6318,3.191881534673419,0.1503449983310673,3.019947469099347
6319,3.099962506316388,0.16274429893763215,3.046226924721432
6320,3.3684395305778247,0.22873632353439594,3.2450051574603904
6321,3.418998798626329,0.23285129562120482,3.0651326005573525
6322,3.2148112927134234,0.21818396479302313,3.197218088470082
6323,2.88084086449608,0.1854824154040021,3.0279353210354576
6324,3.0053540358057114,0.1865131118480592,3.051682007173916
6325,3.2902835740892162,0.21006401917325906,3.1169930519631506
6326,3.2051891426931594,0.1834897176899466,3.0706059778127552
6327,2.9245998501998156,0.26936260511979604,3.1232772961746265
6328,3.2747774309723705,0.1391628616654254,2.996247707831422
6329,3.100635294034255,0.16338061148666028,3.0485987590649324
6330,3.3684395305778247,0.22873632353439594,3.2450051574603904
6331,3.418998798626329,0.23285129562120482,3.0651326005573525
